GBD Cause,Parameter,Region,Country ISO3 Code,Sex,Year Start,Year End,Age Start,Age End,Parameter Value,Standard Error,Units,,authors,casedef,citation,country,country2,ct,dataend,datastart,dateabs,design,effective_sample_size,ignore,lab,ldi_id,ldi_id_updated_7july2011,oldestage,otherdef,overallseroprevalence,pmid,popdescription,poptype,se,sero,seroage_start,seron,seroncases_calculated,serontot,serototal,title,ve,youngestage
Varicella,prevalence data,North Africa/Middle East,SAU,all,1986,1986,36,45,0.907563025,-99,1,,"Hossain, A.",Lab or Epidemiological,"Hossain, A. (1989). ""Herpes simplex virus type 1 (HSV-1) and varicella-zoster virus (VZV) infections in Saudi Arabia."" J Trop Pediatr 35(4): 171-4.",Saudi Arabia,,FALSE,does not state,does not state,28/07/2008,Cross Sectional,119,,,0.805298079,0.710442641,,,572,2810461,Sera were tested from children aged 1-15 attending two university hospitals in Riyadh for unrelated health problems and from healthy male blood donors and antenatal clinic  patients was tested for antibodies to VZV,Outpatient,,108,<35 yrs,119,,696,,Herpes simplex virus type 1 (HSV-1) and varicella-zoster virus (VZV) infections in Saudi Arabia,FALSE,
Varicella,prevalence data,North Africa/Middle East,TUR,all,1999,1999,15,19,0.902,-99,1,,"Kanra, G.
Tezcan, S.
Badur, S.",Lab or Epidemiological,"Kanra, G., S. Tezcan, et al. (2002). ""Varicella seroprevalence in a random sample of the Turkish population."" Vaccine 20(9-10): 1425-8.",Turkey,,FALSE,does not state,does not state,11/08/2008,Cross Sectional,746,,,-0.144041136,-0.10641689,30,ELISA,93.30%,11818162,representative random sample of residents of nine provinces throughout urban and rural Turkey,Community,,90.20%,15-19,746,672.892,"4,387",,Varicella seroprevalence in a random sample of the Turkish population,FALSE,1
Varicella,prevalence data,North Africa/Middle East,TUR,all,1999,1999,20,24,0.912,-99,1,,"Kanra, G.
Tezcan, S.
Badur, S.",Lab or Epidemiological,"Kanra, G., S. Tezcan, et al. (2002). ""Varicella seroprevalence in a random sample of the Turkish population."" Vaccine 20(9-10): 1425-8.",Turkey,,FALSE,does not state,does not state,11/08/2008,Cross Sectional,611,,,-0.144041136,-0.10641689,30,ELISA,93.30%,11818162,representative random sample of residents of nine provinces throughout urban and rural Turkey,Community,,91.20%,20-24,611,557.232,"4,387",,Varicella seroprevalence in a random sample of the Turkish population,FALSE,1
Varicella,prevalence data,"Asia Pacific, High Income",SGP,all,1989,1990,5,14,0.21,-99,1,,"Ooi, P. L.
Goh, K. T.
Doraisingham, S.
Ling, A. E.",Lab or Epidemiological,"Ooi, P. L., K. T. Goh, et al. (1992). ""Prevalence of varicella-zoster virus infection in Singapore."" Southeast Asian J Trop Med Public Health 23(1): 22-5.",Singapore,,FALSE,12/31/1990,01/01/1989,5/08/2008,Cross Sectional,150,,,0.676797693,0.473346106,,ELISA,214,1523475,"healthy infants undergoing routine health assessment at Kandang Kerbau Hospital, women attending government antenatal health clinics, and blood donors from the national blood center",Other,,21%,5-14 yrs,150,31.5,500,,Prevalence of varicella-zoster virus infection in Singapore,FALSE,0.5
Varicella,prevalence data,"Asia Pacific, High Income",SGP,all,1989,1990,15,24,0.41,-99,1,,"Ooi, P. L.
Goh, K. T.
Doraisingham, S.
Ling, A. E.",Lab or Epidemiological,"Ooi, P. L., K. T. Goh, et al. (1992). ""Prevalence of varicella-zoster virus infection in Singapore."" Southeast Asian J Trop Med Public Health 23(1): 22-5.",Singapore,,FALSE,12/31/1990,01/01/1989,5/08/2008,Cross Sectional,100,,,0.676797693,0.473346106,,ELISA,214,1523475,"healthy infants undergoing routine health assessment at Kandang Kerbau Hospital, women attending government antenatal health clinics, and blood donors from the national blood center",Other,,41%,15-24 yrs,100,41,500,,Prevalence of varicella-zoster virus infection in Singapore,FALSE,0.5
Varicella,prevalence data,"Asia Pacific, High Income",SGP,all,1989,1990,25,34,0.86,-99,1,,"Ooi, P. L.
Goh, K. T.
Doraisingham, S.
Ling, A. E.",Lab or Epidemiological,"Ooi, P. L., K. T. Goh, et al. (1992). ""Prevalence of varicella-zoster virus infection in Singapore."" Southeast Asian J Trop Med Public Health 23(1): 22-5.",Singapore,,FALSE,12/31/1990,01/01/1989,5/08/2008,Cross Sectional,50,,,0.676797693,0.473346106,,ELISA,214,1523475,"healthy infants undergoing routine health assessment at Kandang Kerbau Hospital, women attending government antenatal health clinics, and blood donors from the national blood center",Other,,86%,25-34 yrs,50,43,500,,Prevalence of varicella-zoster virus infection in Singapore,FALSE,0.5
Varicella,prevalence data,"Asia Pacific, High Income",SGP,all,1989,1990,35,44,0.92,-99,1,,"Ooi, P. L.
Goh, K. T.
Doraisingham, S.
Ling, A. E.",Lab or Epidemiological,"Ooi, P. L., K. T. Goh, et al. (1992). ""Prevalence of varicella-zoster virus infection in Singapore."" Southeast Asian J Trop Med Public Health 23(1): 22-5.",Singapore,,FALSE,12/31/1990,01/01/1989,5/08/2008,Cross Sectional,50,,,0.676797693,0.473346106,,ELISA,214,1523475,"healthy infants undergoing routine health assessment at Kandang Kerbau Hospital, women attending government antenatal health clinics, and blood donors from the national blood center",Other,,92%,35-44 yrs,50,46,500,,Prevalence of varicella-zoster virus infection in Singapore,FALSE,0.5
Varicella,prevalence data,"Asia Pacific, High Income",SGP,all,1989,1990,45,54,0.98,-99,1,,"Ooi, P. L.
Goh, K. T.
Doraisingham, S.
Ling, A. E.",Lab or Epidemiological,"Ooi, P. L., K. T. Goh, et al. (1992). ""Prevalence of varicella-zoster virus infection in Singapore."" Southeast Asian J Trop Med Public Health 23(1): 22-5.",Singapore,,FALSE,12/31/1990,01/01/1989,5/08/2008,Cross Sectional,50,,,0.676797693,0.473346106,,ELISA,214,1523475,"healthy infants undergoing routine health assessment at Kandang Kerbau Hospital, women attending government antenatal health clinics, and blood donors from the national blood center",Other,,98%,45+ yrs,50,49,500,,Prevalence of varicella-zoster virus infection in Singapore,FALSE,0.5
Varicella,prevalence data,"Sub-Saharan Africa, East",SOM,all,1998,1998,0,9,0.52173913,-99,1,,"Nysse, L. J.
Pinsky, N. A.
Bratberg, J. P., et al.",Lab or Epidemiological,"Nysse, L. J., N. A. Pinsky, et al. (2007). ""Seroprevalence of antibody to varicella among Somali refugees."" Mayo Clin Proc 82(2): 175-80.",Somalia,,FALSE,12/31/1998,does not state,6/08/2008,Cross Sectional,46,,,-0.59606555,-0.514144267,,ELISA,158,17290724,"Somali refugees recently having arrived in Olmsted County, Minnesota recruited by a bi-lingual physician-interpreter; additionally, recently arrived Somali refugees visiting the Mayo Clinic as outpatients were recruited",Other,,24,0-9 yrs,46,,193,,Seroprevalence of antibody to varicella among Somali refugees,FALSE,
Varicella,prevalence data,"Sub-Saharan Africa, East",SOM,all,1998,1998,18,29,0.942857143,-99,1,,"Nysse, L. J.
Pinsky, N. A.
Bratberg, J. P., et al.",Lab or Epidemiological,"Nysse, L. J., N. A. Pinsky, et al. (2007). ""Seroprevalence of antibody to varicella among Somali refugees."" Mayo Clin Proc 82(2): 175-80.",Somalia,,FALSE,12/31/1998,does not state,6/08/2008,Cross Sectional,35,,,-0.59606555,-0.514144267,,ELISA,158,17290724,"Somali refugees recently having arrived in Olmsted County, Minnesota recruited by a bi-lingual physician-interpreter; additionally, recently arrived Somali refugees visiting the Mayo Clinic as outpatients were recruited",Other,,33,18-29 yrs,35,,193,,Seroprevalence of antibody to varicella among Somali refugees,FALSE,
Varicella,prevalence data,"Sub-Saharan Africa, East",SOM,all,1998,1998,10,17,0.854545455,-99,1,,"Nysse, L. J.
Pinsky, N. A.
Bratberg, J. P., et al.",Lab or Epidemiological,"Nysse, L. J., N. A. Pinsky, et al. (2007). ""Seroprevalence of antibody to varicella among Somali refugees."" Mayo Clin Proc 82(2): 175-80.",Somalia,,FALSE,12/31/1998,does not state,6/08/2008,Cross Sectional,55,,,-0.59606555,-0.514144267,,ELISA,158,17290724,"Somali refugees recently having arrived in Olmsted County, Minnesota recruited by a bi-lingual physician-interpreter; additionally, recently arrived Somali refugees visiting the Mayo Clinic as outpatients were recruited",Other,,47,10-17 yrs,55,,193,,Seroprevalence of antibody to varicella among Somali refugees,FALSE,
Varicella,prevalence data,"Sub-Saharan Africa, East",SOM,all,1998,1998,30,39,0.947368421,-99,1,,"Nysse, L. J.
Pinsky, N. A.
Bratberg, J. P., et al.",Lab or Epidemiological,"Nysse, L. J., N. A. Pinsky, et al. (2007). ""Seroprevalence of antibody to varicella among Somali refugees."" Mayo Clin Proc 82(2): 175-80.",Somalia,,FALSE,12/31/1998,does not state,6/08/2008,Cross Sectional,57,,,-0.59606555,-0.514144267,,ELISA,158,17290724,"Somali refugees recently having arrived in Olmsted County, Minnesota recruited by a bi-lingual physician-interpreter; additionally, recently arrived Somali refugees visiting the Mayo Clinic as outpatients were recruited",Other,,54,30+ yrs,57,,193,,Seroprevalence of antibody to varicella among Somali refugees,FALSE,
Varicella,prevalence data,"Europe, Central",SVK,all,2002,2002,0,4,0.329,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Slovakia,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,456,,,0.152981289,0.106203712,60+,,,17919788,random sample of the general population,Other,,32.90%,<5 yrs,456,150.024,"2,511",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Central",SVK,all,2002,2002,5,9,0.699,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Slovakia,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,538,,,0.152981289,0.106203712,60+,,,17919788,random sample of the general population,Other,,69.90%,5-9 yrs,538,376.062,"2,511",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Central",SVK,all,2002,2002,10,14,0.912,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Slovakia,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,524,,,0.152981289,0.106203712,60+,,,17919788,random sample of the general population,Other,,91.20%,10-14 yrs,524,477.888,"2,511",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Central",SVK,all,2002,2002,15,19,0.951,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Slovakia,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,531,,,0.152981289,0.106203712,60+,,,17919788,random sample of the general population,Other,,95.10%,15-19 yrs,531,504.981,"2,511",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Central",SVK,all,2002,2002,20,29,0.963,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Slovakia,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,462,,,0.152981289,0.106203712,60+,,,17919788,random sample of the general population,Other,,96.30%,20-29 yrs,462,444.906,"2,511",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Asia, Southeast",THA,all,1997,1998,0,4,0.155,-99,1,,"Lolekha, S.
Tanthiphabha, W.
Sornchai, P.et al",Lab or Epidemiological,"Lolekha, S., W. Tanthiphabha, et al. (2001). ""Effect of climatic factors and population density on varicella zoster virus epidemiology within a tropical country."" Am J Trop Med Hyg 64(3-4): 131-6.",Thailand,,FALSE,4/30/1998,7/1/1997,22/07/2008,Cross Sectional,412,,,-0.155530535,-0.269374948,29,,1104,11442207,"The study population was recruited from both urban and rural areas of four different regions of Thailand from schools, factories, outpatient clinics, medical personnel, and directly from rural communities",Unknown,,15.50%,9 mo's - 4 yrs,412,63.86,"2,093",,Effect of climatic factors and population density on varicella zoster virus epidemiology within a tropical country,FALSE,0.75
Varicella,prevalence data,"Asia, Southeast",THA,all,1998,2000,4,6,0.42,-99,1,,"Kowitdamrong, E.
Pancharoen, C.
Thammaborvorn, R.
Bhattarakosol, P.",Lab or Epidemiological,"Kowitdamrong, E., C. Pancharoen, et al. (2005). ""The prevalence of varicella-zoster virus infection in normal healthy individuals aged above 6 months."" J Med Assoc Thai 88 Suppl 4: S7-11.",Thailand,,FALSE,12/31/2000,01/01/1998,8/08/2008,Cross Sectional,50,,,-0.14439383,-0.263785353,25+,ELISA,64.60%,16622994,healthy children and blood donors who visited Bhumipol Adulyadej Hospital during the study period,Outpatient,,42%,4-6 yrs,50,21,350,,The prevalence of varicella-zoster virus infection in normal healthy individuals aged above 6 months,FALSE,0.5
Varicella,prevalence data,"Asia, Southeast",THA,all,1997,1998,5,9,0.477,-99,1,,"Lolekha, S.
Tanthiphabha, W.
Sornchai, P.et al",Lab or Epidemiological,"Lolekha, S., W. Tanthiphabha, et al. (2001). ""Effect of climatic factors and population density on varicella zoster virus epidemiology within a tropical country."" Am J Trop Med Hyg 64(3-4): 131-6.",Thailand,,FALSE,4/30/1998,7/1/1997,22/07/2008,Cross Sectional,426,,,-0.155530535,-0.269374948,29,,1104,11442207,"The study population was recruited from both urban and rural areas of four different regions of Thailand from schools, factories, outpatient clinics, medical personnel, and directly from rural communities",Unknown,,47.70%,5-9 yrs,426,203.202,"2,093",,Effect of climatic factors and population density on varicella zoster virus epidemiology within a tropical country,FALSE,0.75
Varicella,prevalence data,"Asia, Southeast",THA,all,1997,1998,10,14,0.611,-99,1,,"Lolekha, S.
Tanthiphabha, W.
Sornchai, P.et al",Lab or Epidemiological,"Lolekha, S., W. Tanthiphabha, et al. (2001). ""Effect of climatic factors and population density on varicella zoster virus epidemiology within a tropical country."" Am J Trop Med Hyg 64(3-4): 131-6.",Thailand,,FALSE,4/30/1998,7/1/1997,22/07/2008,Cross Sectional,439,,,-0.155530535,-0.269374948,29,,1104,11442207,"The study population was recruited from both urban and rural areas of four different regions of Thailand from schools, factories, outpatient clinics, medical personnel, and directly from rural communities",Unknown,,61.10%,10-14 yrs,439,268.229,"2,093",,Effect of climatic factors and population density on varicella zoster virus epidemiology within a tropical country,FALSE,0.75
Varicella,prevalence data,"Asia, Southeast",THA,all,1997,1998,15,19,0.635,-99,1,,"Lolekha, S.
Tanthiphabha, W.
Sornchai, P.et al",Lab or Epidemiological,"Lolekha, S., W. Tanthiphabha, et al. (2001). ""Effect of climatic factors and population density on varicella zoster virus epidemiology within a tropical country."" Am J Trop Med Hyg 64(3-4): 131-6.",Thailand,,FALSE,4/30/1998,7/1/1997,22/07/2008,Cross Sectional,405,,,-0.155530535,-0.269374948,29,,1104,11442207,"The study population was recruited from both urban and rural areas of four different regions of Thailand from schools, factories, outpatient clinics, medical personnel, and directly from rural communities",Unknown,,63.50%,15-19 yrs,405,257.175,"2,093",,Effect of climatic factors and population density on varicella zoster virus epidemiology within a tropical country,FALSE,0.75
Varicella,prevalence data,"Asia, Southeast",THA,all,1998,2000,7,9,0.64,-99,1,,"Kowitdamrong, E.
Pancharoen, C.
Thammaborvorn, R.
Bhattarakosol, P.",Lab or Epidemiological,"Kowitdamrong, E., C. Pancharoen, et al. (2005). ""The prevalence of varicella-zoster virus infection in normal healthy individuals aged above 6 months."" J Med Assoc Thai 88 Suppl 4: S7-11.",Thailand,,FALSE,12/31/2000,01/01/1998,8/08/2008,Cross Sectional,50,,,-0.14439383,-0.263785353,25+,ELISA,64.60%,16622994,healthy children and blood donors who visited Bhumipol Adulyadej Hospital during the study period,Outpatient,,64%,7-9 yrs,50,32,350,,The prevalence of varicella-zoster virus infection in normal healthy individuals aged above 6 months,FALSE,0.5
